sample_type,parent_url,parent_url_len,ad_screenshot,TLD_len,NoOfSubDomain,HasObfuscation,ObfRatio,NoOfLettersInURL,letter_ratio_in_url,NoOfDigitsInURL,Digits_ratio_in_url,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,ad_screenshot_text
adjusted_news,https://www.wcvb.com/article/derek-jeter-nearly-unanimously-voted-into-baseball-hall-of-fame/30617046,101,screenshots/cef2f432-7b2c-4bf4-bc5a-ef804d540dbb.png,3,1,True,0.1089108910891089,76,0.7524752475247525,8,0.0792079207920792,0,0,0,2,0.0198019801980198,CHALLENGER LIGHT & RUGGED HSKA8NE Time To FLY ALL-TERRAIN RUNNER WITH ATR 5 GTX A GORE-TEX MEMBRANE SHOP NOW Koverisement THE
adjusted_news,https://www.detroitnews.com/sports/,35,screenshots/2b52cb3e-c024-4711-8a5e-8f54ee759b8c.png,3,1,True,0.0857142857142857,28,0.8,0,0.0,0,0,0,2,0.0571428571428571,Hertz DFNER Customer #1 'SaRiefactionrs BOOK NoW Pone 3719 Dodolormouo Yatdooucomoxord:
adjusted_news,https://gazette.com/news/education/,35,screenshots/804bf0d4-3c07-427f-87bb-95d622d96dc3.png,3,0,True,0.0571428571428571,28,0.8,0,0.0,0,0,0,1,0.0285714285714285,PLAY Happier MARSHMELLO HOT HAPPIER FULL TRACK ARTISTS
adjusted_news,https://wset.com/,17,screenshots/96bf6f02-c3cf-4a54-96e5-eda89d41307c.png,3,0,True,0.1176470588235294,12,0.7058823529411765,0,0.0,0,0,0,1,0.0588235294117647,Siriusxm)) START LISTENING FOR FREE: credit cardl Required Offer Derails NEWS FROM EVERY SOURCE SUBSCRIBE NOW FOR EVERY SIDE-
adjusted_news,https://www.yourtango.com/experts/clay/why-am-i-single-reasons-youre-not-in-a-relationship-how-to-get-a-date,108,screenshots/2f12e2de-8964-4be7-b1b5-c0a8496787c8.png,3,1,True,0.0277777777777777,86,0.7962962962962963,0,0.0,0,0,0,2,0.0185185185185185,the PERSF 7otiva SEE WHAT THE OTHER SIDE THINKS READ MORE EPPY Ewe; Bcst Innoralor Ieskore Finaliat allyFoiJind Proihl Calegon Paec  Scutorlal Innoyaticn 2o10
adjusted_news,https://www.financialexpress.com/,33,screenshots/cd3c6041-6c6b-4572-8fbc-d1f9f955a0ec.png,3,1,True,0.0909090909090909,27,0.8181818181818182,0,0.0,0,0,0,2,0.0606060606060606,Advertisement The payments platform built for unified commerce Learn more Business Not boundaries. adycn
adjusted_news,https://www.wkbn.com/news/local-news/semi-crash-blocks-portion-of-route-11-in-gustavus-twp/,91,screenshots/f83afb1a-f7ef-47fb-b054-d2b7fa3f7219.png,3,1,True,0.0549450549450549,70,0.7692307692307693,2,0.0219780219780219,0,0,0,2,0.0219780219780219,Fotter Deta 2020 CHEVROLET TRAX DIANE SAUER CHEVROLET THE ROAD TO SAVINGS BEGINS HERE 2viz SIUER Learn More
adjusted_news,https://www.sbnation.com/soccer/2020/1/17/21069545/2020-nwsl-draft-mallory-pugh-trade-sky-blue-spirit,101,screenshots/769be4d0-a006-49d2-b6bc-fcf24d19108f.png,3,1,True,0.2178217821782178,63,0.6237623762376238,19,0.1881188118811881,0,0,0,2,0.0198019801980198,What snackdo You eat What most often? Take our short Bars surveyl Chips Crackers Chocolate/Candy/Cookies Fruit/Nuts /eggies Next 6 POWERED BY CONCERT FEEDBACK prefel
adjusted_news,https://www.sltrib.com/sports/2020/01/21/jazz-donovan-mitchell/,63,screenshots/2530dc32-7cd3-4c1f-a3d9-20a0f094d36f.png,3,1,True,0.1746031746031746,42,0.6666666666666666,8,0.1269841269841269,0,0,0,2,0.0317460317460317,HARDEN 1 adidas VOL: 4 5 h 0 p No W
adjusted_news,https://www.mensjournal.com/,28,screenshots/95508199-3918-4f4d-96ce-9e9a4e3523d0.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,@6BCR MyWàN 6-9th DEW TOUR February
adjusted_news,https://www.kron4.com/,22,screenshots/376cba18-6d3e-4047-bba6-f74350564a8a.png,3,1,True,0.3636363636363636,15,0.6818181818181818,1,0.0454545454545454,0,0,0,2,0.0909090909090909,brought to you by TToNGies [oVeM BUSNFSS LEADERs] KRON SALUTES Reverse Mortgage WOMEN BUSINESS LEADERS Group Thc
adjusted_news,https://www.kron4.com/,22,screenshots/92f2b007-8995-4b86-b844-10915b8c1a0d.png,3,1,True,0.3636363636363636,15,0.6818181818181818,1,0.0454545454545454,0,0,0,2,0.0909090909090909,KRON SALUTES 'ADERS WOMEN Ro _ WOMEn 4DERS ] brought to you by Rovorsu Mortqagc Grour TOI
adjusted_news,https://www.kron4.com/,22,screenshots/76dd3400-d412-46f3-88b5-146d77a4bc64.png,3,1,True,0.3636363636363636,15,0.6818181818181818,1,0.0454545454545454,0,0,0,2,0.0909090909090909,KRON SALUTES WOMEN BUSINE Ro _ WOMEn 4DERS ] brought to you by zAlaska RL N E TOI
adjusted_news,https://fortune.com/,20,screenshots/777e42d1-3fcd-4d8c-934e-78acfe05f05b.png,3,0,True,0.1,15,0.75,0,0.0,0,0,0,1,0.05,FORTUNE Join the FORTUNE
adjusted_news,https://www.chronofhorse.com/directory/Detail/id/372602/Flamenco_YM/,68,screenshots/7d0112db-91d9-4626-99b2-195e5d762106.png,3,1,True,0.1323529411764706,50,0.7352941176470589,6,0.08823529411764698,0,0,0,3,0.0441176470588235,TcuR TIME 8905 PM
adjusted_news,https://www.sbnation.com/,25,screenshots/223fef72-f1b5-4342-8757-00a68597eaba.png,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,asana See where work stands Try Free
adjusted_news,https://www.newstracklive.com/,30,screenshots/2dff8ae0-6917-4ec9-9e87-86c8cf7df9ff.png,3,1,True,0.1,24,0.8,0,0.0,0,0,0,2,0.0666666666666666,Create an audio adin minutes. Spotify Ad Studo You heard right.
adjusted_news,https://www.yogajournal.com/lifestyle/free-fall,47,screenshots/5e9e6120-8686-420d-a6f7-69fa06d384fc.png,3,1,True,0.0638297872340425,39,0.8297872340425532,0,0.0,0,0,0,2,0.0425531914893617,"eucrisa crisaborole cintmert zs For mild-to-mcderate eczema (atopic dermatitis) ages and up. RESULTS YOU CAN SEE BEFORE AFTER 14 Doctorsinstructons Fate Taund eaise daily, applan OTC moisturizer ater datning EUcRISAwas not studied wuth moisturizers on affected Snoufuse or non-afected areas alowec IMPORTANT SAFETY INFORMATION INDICATION Do [c: Use erg< Cisadoio € the ingredents Eucrisauerisar EUCRISA may cause side affectsincluding allergic Teactione gegi2 Zc0 {ancn 50 May ic ude [ves 5ve 270 [277255 Ifycu [ naveanv cfahese 5471013715 Stcp Using EUCRISA a10 QeiMed{a 1e 0 nnraway Tre Mos: CoMmon si02 effec: EUCRIS- Zc0 {avon sue sui Dunno 512 12 EUCRISA for use on skin (topical use) only. Gsivse EUCRISA in your eyes 1n vacn INDICATION EUCRISA otesgioion goimetrisedonthe ski 680a VeanM4~M6d2t312 22eM12 {atopir dermatitis 275 Fear € 2af Ful Prescrbing Information AND There Ech rg"
adjusted_news,https://www.mercurynews.com/,28,screenshots/eb2f5024-2d73-48d6-9c25-37ba6365e1cf.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,Hertz DICWER Customer #1 Satisfaction Rental Cars AuTr BOOK NO 0554445i1e
adjusted_news,https://www.syfy.com/,21,screenshots/120f415e-26eb-48d6-973c-8203f327c591.png,3,1,True,0.1428571428571428,15,0.7142857142857143,0,0.0,0,0,0,2,0.0952380952380952,Winter Clearance Up to 80% Off Enjoy up to 80% off at 1000s of your favorite stores_only at RetailMeNot! OPEN RetailMeNot
adjusted_news,http://www.kake.com/,20,screenshots/a0367ab7-4d03-4d7b-bf55-df55d29451ab.png,3,1,True,0.15,14,0.7,0,0.0,0,0,0,2,0.1,ADVe the 10 LOCATIONS
adjusted_news,https://www.tribuneindia.com/classified/other,45,screenshots/579b1c27-20ed-4196-92e1-63b7429c9e05.png,3,1,True,0.0666666666666666,38,0.8444444444444444,0,0.0,0,0,0,2,0.0444444444444444,Retire In Belize Thinking About Retiring Abroad? Claim Your Free Report Today! OviRSES LveangInvest O 2(2235
adjusted_news,https://www.itpro.co.uk/hardware/34716/device-as-a-service-daas-the-future-of-business-hardware,95,screenshots/5e175994-2837-4fa6-a171-8ee3079ce097.png,5,2,True,0.0947368421052631,72,0.7578947368421053,5,0.0526315789473684,0,0,0,3,0.031578947368421,Learn more about HP Daas
adjusted_news,https://www.detroitnews.com/,28,screenshots/ed03b72c-9041-4de3-bb34-63506ebd3c2f.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,6 Credit Cards You Should Not Ignore If You Have Excellent Credit Neroyvale
adjusted_news,https://www.mensjournal.com/,28,screenshots/e4f81e3f-9ffb-4fd8-bb44-0b0a059a6567.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,FOREST REMEDIES The Hemp Based Revolution is Here. 40002*7  LEARN MORE Hoventisement se5 Extract  Aanoi Sl Boh Hemp Mint
adjusted_news,https://www.destructoid.com/,28,screenshots/0d4b4d41-2778-4ae5-ae0d-bba6ab0bb141.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,50% OFF FILING YOUR TAXES. Guarantee your MLK savings today. Lock In Discount Federal filing only TaxAct. Day
adjusted_news,https://www.stripes.com/news/veterans/fda-expands-access-to-ecstasy-drug-for-ptsd-therapy-1.615675,98,screenshots/1dd45eef-6beb-4936-92a6-85247ae9806a.png,3,1,True,0.1122448979591836,73,0.7448979591836735,7,0.0714285714285714,0,0,0,3,0.0306122448979591,Veterans may qualify for a $0 DOWN VA Loan SEE IF FM ELIGIBLE * * * STARS STRIPES Articles left: 4 nd
adjusted_news,https://www.pilotonline.com/cities/portsmouth/,46,screenshots/57df961b-1a1e-4daf-81d5-df089e660006.png,3,1,True,0.0652173913043478,38,0.8260869565217391,0,0.0,0,0,0,2,0.0434782608695652,"4DVERTISENENI This Columbus set sa{, sale nn and enjoy_ 10% off @ storewide decorum furniture Goeinatuoeuoiodoncer Fw OxOusiIGapFY Fcralnitodti scostonfrdtak Day ,"
adjusted_news,https://www.mercurynews.com/,28,screenshots/f70d8cec-7ca5-47fc-b07f-6d30b03901e2.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,GET BREAKING NEWS IN YOUR BROWSER. CLICK HERE TO TURN ON NOTIFICATIONS _ WEATFER TODAY 5 EDITION The Aletcuty News MANAGE SUBSCRIPTION SIGN UP FOR NEWSLETTERS NEWS LOCAL OPINION SPORTS ENTERTAINMENT OBITUARIES SUBSCRIBE NOW Search TRENDING: Rodgers vs. Garoppolo Storm packed punch Pier stores closing Chinese New Year festivities California climate goals Google village plan
adjusted_news,https://www.billboard.com/,26,screenshots/74de074d-1ab7-41f4-a87c-e4c7a9cd3c80.png,3,1,True,0.1153846153846153,20,0.7692307692307693,0,0.0,0,0,0,2,0.0769230769230769,Maximum refund. File online now [Bû8cK It's kind of abig deal.
adjusted_news,https://www.mercurynews.com/,28,screenshots/1f0c741b-483c-46f2-891f-ef941786ff43.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,'NT OBITUARIES SUBSCRIBE NOW New home sales event 1/18/20 to 1/26/20 Find your D.R. Horton home NATIONAL REDTAG DRHORTON' America: Buider This cffer is subject to tenmsand conditions; Please click onthis adfor more information.
adjusted_news,https://www.gq.com/,19,screenshots/b24c8b95-04c1-4db4-8cd1-01c2d439e176.png,3,1,True,0.1578947368421052,13,0.6842105263157895,0,0.0,0,0,0,2,0.1052631578947368,Best Buy Need new appliance? SHOPNOV
adjusted_news,https://www.gq.com/,19,screenshots/b24c8b95-04c1-4db4-8cd1-01c2d439e176.png,3,1,True,0.1578947368421052,13,0.6842105263157895,0,0.0,0,0,0,2,0.1052631578947368,Best Buy Need new appliance? SHOPNOV
adjusted_news,https://www.greenvilleonline.com/story/news/2020/01/20/ask-lafleur-why-were-greenville-police-keeping-blue-lights-around-christmas/4453852002/,142,screenshots/1fd36c6c-9639-4723-ba52-1d0e6f670c3b.png,3,1,True,0.1478873239436619,101,0.7112676056338029,18,0.1267605633802817,0,0,0,2,0.0140845070422535,LADMETER A super big bowl of ads. Reglster now YSATOPRY Pracontace Rate this best and worst Super Bowl ads. Year $
adjusted_news,https://www.greenvilleonline.com/story/news/2020/01/20/ask-lafleur-why-were-greenville-police-keeping-blue-lights-around-christmas/4453852002/,142,screenshots/b3508988-8f6b-4685-a262-eac2d610c09a.png,3,1,True,0.1478873239436619,101,0.7112676056338029,18,0.1267605633802817,0,0,0,2,0.0140845070422535,minute to find out why everyone loves this farm game! Taonga: the tropical Play _ Just
adjusted_news,https://wset.com/,17,screenshots/946ac0e5-f3b3-417e-9a04-53ba591187a9.png,3,0,True,0.1176470588235294,12,0.7058823529411765,0,0.0,0,0,0,1,0.0588235294117647,4Dver Tisesaeyt Create an audio ad in minutes. You heard right. BETA Spotify Ad Studio
adjusted_news,https://www.sltrib.com/,23,screenshots/b0e29951-e365-4ea1-9d48-e2b1fa534a92.png,3,1,True,0.1304347826086956,17,0.7391304347826086,0,0.0,0,0,0,2,0.0869565217391304,KPMG Your window into Davos ROLL OVER TO DISCOVER #WEFLIVE Digital Transformation And Trust
adjusted_news,https://bdnews24.com/politics/2020/01/28/radwan-mujib-visits-dhaka-north-mayor-candidate-atiqul,95,screenshots/0f360617-5d2f-4702-b035-3e33f8e416a9.png,3,0,True,0.1894736842105263,69,0.7263157894736842,10,0.1052631578947368,0,0,0,1,0.0105263157894736,DON'T MISS ThIS DEAL: ACT NOW S4.99/MO. FOR 12 MONTHS with Select subscription See Offer Details SUBSCRIBE NOW Siriusxm
adjusted_news,https://wset.com/news/videos/tornado-flips-cars-in-south-carolina-high-school-parking-lot,89,screenshots/9f33ad73-14b9-4d84-88e7-e1b87e5cf76c.png,3,0,True,0.0224719101123595,73,0.8202247191011236,0,0.0,0,0,0,1,0.0112359550561797,Papjlar What's the Most Popular Surname in Washington? Ancestry
adjusted_news,https://www.fox13news.com/tag/series/fox13-investigates,55,screenshots/d1f32057-2e63-4f79-a912-3c155dddaf3c.png,3,1,True,0.3090909090909091,42,0.7636363636363637,4,0.0727272727272727,0,0,0,2,0.0363636363636363,GOLDCOIAMOND SOURCE CLICK HERE
adjusted_news,https://www.fox13news.com/tag/series/fox13-investigates,55,screenshots/a599c520-2220-4685-8ced-feebaff319a2.png,3,1,True,0.3090909090909091,42,0.7636363636363637,4,0.0727272727272727,0,0,0,2,0.0363636363636363,GOLD 62IAMORCD S SOURCE CLICK HERE
adjusted_news,https://www.fox13news.com/tag/series/fox13-investigates,55,screenshots/70217ef4-f19e-493d-ba68-559d089fe883.png,3,1,True,0.3090909090909091,42,0.7636363636363637,4,0.0727272727272727,0,0,0,2,0.0363636363636363,GOLD 62IAMORCD S SOURCE CLICK HERE
adjusted_news,https://www.greenvilleonline.com/,33,screenshots/2f025f5c-c6ea-4c49-9a61-e249ae6511b7.png,3,1,True,0.0909090909090909,27,0.8181818181818182,0,0.0,0,0,0,2,0.0606060606060606,Walhalla Performing Arts Center Get Your Tickets Today! WalhallaPAC.com 864.638.5277
adjusted_news,https://www.digitimes.com/index.asp,35,screenshots/69b2d1c6-bf55-4f75-816f-e7b7eb435fab.png,3,1,True,0.1142857142857142,28,0.8,0,0.0,0,0,0,3,0.0857142857142857,Suffering from FryEye? Protect your eyes with Blokz   blue blocker lenses SHOP NOW 'JIalal/
adjusted_news,https://www.chronofhorse.com/directory/Detail/id/372602/Flamenco_YM/,68,screenshots/665c0511-4367-4353-8cd4-3dfce8c8aa84.png,3,1,True,0.1323529411764706,50,0.7352941176470589,6,0.08823529411764698,0,0,0,3,0.0441176470588235,"Ange Bean Jan 17,2020 3,23 PM A Day In The Life With: Sinead Halpin Sinead Halpin / Jan 16, 2020 7.57 AM Head Space Blogger Lauren Sprieser Jan 14, 2020 2.57 PM Back From The Brink: Jennifer Bolton Lost The Leathers And Regained Her Power Tori Repole Jan 15,2020 8,.04 AM Behind The Stall Door With: Pavarotti Jennifer M. Keeler Jan 14, 2020 8,02 AM WORLD EqUESTRIAN CENTER winto MIDWES T USEF ""AA"" PREMIER SHOWS STARTING DEC 4, 2019 USHJA WORLD CHAMPIONSHIP INTED DIDEDIAIEEV Got it!"
adjusted_news,https://www.business-standard.com/,34,screenshots/2b30212b-4888-471b-a76a-38c3d7ab2cd4.png,3,1,True,0.08823529411764698,27,0.7941176470588235,0,0.0,0,0,0,2,0.0588235294117647,Save $10 or more. File online now Hhar BLOCK Switch from TurboTax.
adjusted_news,https://www.forbes.com/sites/nextavenue/2020/01/21/retirement-spending-101-the-dos-and-donts/#3bda114949f2,106,screenshots/fd494db9-5b4f-4400-9c7c-caa646d93de2.png,3,1,True,0.2547169811320754,68,0.6415094339622641,19,0.1792452830188679,0,0,0,2,0.0188679245283018,ADVERTISEMENT Fidclily Readedditionsilonmelion Get started with our Social Security Fidelinv Brokerag Services SoalSenty Calculatoi Membei NyseSIFc benefits calculator. Get started FMR UlC Aineh?s Tsctvrd 862442.2 0 J3)(n
adjusted_news,https://www.androidheadlines.com/2020/01/samsung-galaxy-s20-series-to-become-available-on-march-13-report.html,110,screenshots/b2e78acd-dcc1-4a43-b0ff-2ac67dbc83ea.png,3,1,True,0.1363636363636363,81,0.7363636363636363,10,0.0909090909090909,0,0,0,3,0.0272727272727272,"Advertisement 9 Sofl Lendlng Corp Cfl ""6054612 #SL19 6810 Terms and conditfons aeply; see sch comnfeligibility  See student loan refi rate in minutes SoFi Lending NMLS+1121636 Learn More"
adjusted_news,https://www.destructoid.com/,28,screenshots/bb451a76-33a3-437d-b285-cb0b28a5bee4.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,More File for nada zilch; zip with H&R Block Free Online. File online now HGR BLOCK
adjusted_news,https://www.motortrend.com/,27,screenshots/d0b5fa9b-35a6-4c48-a44f-26feb3e413ed.png,3,1,True,0.1111111111111111,21,0.7777777777777778,0,0.0,0,0,0,2,0.074074074074074,SUV /Crossover
adjusted_news,https://www.sbnation.com/,25,screenshots/137bced9-e6b8-46c3-ace0-271cba0ef073.png,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,CRAFTKINGS NATION Visit DrattKings Nation tor all your tantasy football and spoits insight and advice VISIT DRAFTKINGS NoW betling
adjusted_news,https://www.theage.com.au/,26,screenshots/5fd43107-78a7-41b3-b4bf-74cc442c7d0c.png,6,2,True,0.1538461538461538,19,0.7307692307692307,0,0.0,0,0,0,3,0.1153846153846153,( U n 1 0 c k r e p 0 r t i n g G 6 fuw g / t h a t y r e v e a 1 s pn Join for $3.50 per week THE_sua_AGE t h e wh 0 1 e g p i c t u r e
adjusted_news,https://www.androidheadlines.com/,33,screenshots/0fb8d71c-2550-4651-a1aa-e650ea377c37.png,3,1,True,0.0909090909090909,27,0.8181818181818182,0,0.0,0,0,0,2,0.0606060606060606,Advertisement @p SQUARESPACE AWARD WINNING 24/7 SUPPORT FOR YOUR WEBSITE START YOUR FREE TRIAL
adjusted_news,http://www.eatingwell.com/,26,screenshots/27f5b269-971a-4041-be3b-0ee99ab7c9b7.png,3,1,True,0.1153846153846153,20,0.7692307692307693,0,0.0,0,0,0,2,0.0769230769230769,Thebest part of filing with H&R Block Free Online is it's free File online now hGr BLoCK
adjusted_news,https://www.sciencealert.com/an-ancient-corpse-shows-that-egyptians-were-practicing-mummification-long-before-the-pharaohs,122,screenshots/b3e892b3-3991-441c-aa0e-2e7513e4fafd.png,3,1,True,0.0245901639344262,104,0.8524590163934426,0,0.0,0,0,0,2,0.0163934426229508,"MINI IS FOR THE DRIVE Leasc MINT Countryman [or 5319/month for 36 months. $2,999 due at signing LEARN MoRE"
adjusted_news,https://www.kiplinger.com/,26,screenshots/a1cd3646-03d9-4d4f-8a68-826237361c2b.png,3,1,True,0.1153846153846153,20,0.7692307692307693,0,0.0,0,0,0,2,0.0769230769230769,ADVERTISEMENT Evenflo Pivot Xpand Modular Travel Syst._ 492 *359.99 prime Shop now
adjusted_news,https://www.sciencealert.com/an-ancient-corpse-shows-that-egyptians-were-practicing-mummification-long-before-the-pharaohs,122,screenshots/707bc3f7-1458-42cc-8d40-0e70cad62cff.png,3,1,True,0.0245901639344262,104,0.8524590163934426,0,0.0,0,0,0,2,0.0163934426229508,Need to write your will? Do it online: Last Will and Testament Living Will Durable Power of Attorney Revocable Living Trust Learn More Prices starting at $69 willing
adjusted_news,https://www.sciencealert.com/an-ancient-corpse-shows-that-egyptians-were-practicing-mummification-long-before-the-pharaohs,122,screenshots/d7048849-fd4d-4e5a-9b21-34e545461b80.png,3,1,True,0.0245901639344262,104,0.8524590163934426,0,0.0,0,0,0,2,0.0163934426229508,"MINI IS FOR THE DRIVE Lcasc MINT Countryman [or 5319/month for 36 months. $2,999 due signing LEARN MoRE"
adjusted_news,https://www.detroitnews.com/,28,screenshots/1f9d42de-3f6d-4527-a407-7a63f795a1ff.png,3,1,True,0.1071428571428571,22,0.7857142857142857,0,0.0,0,0,0,2,0.0714285714285714,EMPIRE OF SAVINGS ROOMS FROM SALE @hhalgnsod BOOK NOW
adjusted_news,https://www.business-standard.com/,34,screenshots/1a872451-8037-4b1f-b135-f958671369dc.png,3,1,True,0.08823529411764698,27,0.7941176470588235,0,0.0,0,0,0,2,0.0588235294117647,Camry Standard Pre-Colliston Systel with Pedestrian Detection ' LEARNMoRE
adjusted_news,https://www.stripes.com/news/veterans/fda-expands-access-to-ecstasy-drug-for-ptsd-therapy-1.615675,98,screenshots/8c3d01b9-2cdc-4239-a8e8-9049bd6d2c3c.png,3,1,True,0.1122448979591836,73,0.7448979591836735,7,0.0714285714285714,0,0,0,3,0.0306122448979591,Veterans United. Veterans may qualify for a $0 DOWN VA LOAN Home Loans NMLS *1907 Not avovernment avency. SEE IF FM ELIGIBLE
adjusted_news,http://www.eatingwell.com/gallery/7561723/healthy-shepherds-pie-recipes-to-warm-you-up-without-weighing-you-down/,113,screenshots/8a6000d4-e13b-4fe9-9ed9-3c1d39acb404.png,3,1,True,0.0884955752212389,86,0.7610619469026548,7,0.0619469026548672,0,0,0,2,0.0176991150442477,INTERCEPTOR PLUS (milbemyanoxime praziquantel) To ÜPxRÀDÉ: Wawcemcdr BUY NOW AT (1-800-Peilleds amuncasMgsi Tubi opeparMacs Elanco Pu-us 0776iz YOU ARE READY '
adjusted_news,https://www.billboard.com/,26,screenshots/2c0ead17-d3f1-4ce9-9a0f-24f5fec7a4df.png,3,1,True,0.1153846153846153,20,0.7692307692307693,0,0.0,0,0,0,2,0.0769230769230769,Save $10 or more. Switch from TurboTax. File online now Har BLOCK
adjusted_news,https://www.androidauthority.com/,33,screenshots/df991528-f247-436b-be07-71a487694497.png,3,1,True,0.0909090909090909,27,0.8181818181818182,0,0.0,0,0,0,2,0.0606060606060606,auudfole Limited-time only Save $50 on your Ist year of membership Auoibie Get this dear
adjusted_news,https://www.androidauthority.com/google-assistant-wake-word-sensitivity-1076007/,80,screenshots/580a0cd8-6f80-4077-b993-eddf07850b90.png,3,1,True,0.125,61,0.7625,7,0.0875,0,0,0,2,0.025,Adchoices 50% OFF FILING Guarantee your MLK Day savings today. TaxAct YOUR TAXES. Lock In Discount Federal filing only
adjusted_news,https://www.livemint.com/companies/people/sharad-saxena-ht-media-s-executive-director-dies-11580147506669.html,110,screenshots/ec15ab9e-ae57-49d5-979d-66a743d75ed8.png,3,1,True,0.1636363636363636,79,0.7181818181818181,14,0.1272727272727272,0,0,0,3,0.0272727272727272,ano Voa CHOOSE THE CARD THAT'S RIGHT FOR YOUR BUSINESS Learnmore alkilanlaFkl2s Cle* 3754 07654) Ton= Apply Go
adjusted_news,https://www.csoonline.com/,26,screenshots/8b5fe2b8-8eac-461d-b590-ba56b150c20a.png,3,1,True,0.1153846153846153,20,0.7692307692307693,0,0.0,0,0,0,2,0.0769230769230769,ADVERTISEMENT NETSCOUT Gain Intelligence Into Your Virtualized Data Centers Maximize Your Visibility & Eliminate Your Risk See the NETSCOUT Difference
adjusted_news,https://www.livemint.com/,25,screenshots/848fc548-43ce-413a-a665-f64700b31cb0.png,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,"Adveftisemenc CapilalUhk SPARS mint PLAIN FACTS! SP RK No agenda. No speculation. Just OFFER ENDS SOON Plain Facts. Discover Gfif simple charts OFFER ENDS JANUARY 27, 2020 packed with deep insights. LEARN MORE KNOW MORE"
adjusted_news,http://bdnews24.com/,20,screenshots/c2de8915-8d1b-4bff-83ba-01be9c492487.png,3,0,True,0.5,13,0.65,2,0.1,0,0,0,1,0.05,Universce W CINCINNATI ONLINE M.Ed. Educational Leadership GET MORE INFO
adjusted_news,https://www.inc.com/peter-roesler/linkedin-announces-3-new-features-designed-to-improve-community-engagement.html,113,screenshots/15e95705-1478-4a44-b4d6-99cb1f6b71ce.png,3,1,True,0.0442477876106194,94,0.831858407079646,1,0.0088495575221238,0,0,0,3,0.0265486725663716,Nothing but YES Discover the GLB Sclie?
adjusted_news,https://www.burlingtonfreepress.com/story/news/local/2020/01/16/vermont-snow-totals-heres-how-much-weve-seen-so-far/4487029002/,127,screenshots/2d7135f6-93ab-45c4-b32a-439d6b481e8c.png,3,1,True,0.1653543307086614,86,0.6771653543307087,18,0.1417322834645669,0,0,0,2,0.0157480314960629,LADMETER A super big bowl of ads. Reglster now YSATOPRY Prabontace Rate this best and worst Super Bowl ads. Year $
adjusted_news,https://techcrunch.com/2020/01/16/trucks-vc-general-partner-reilly-brennan-is-coming-to-tc-sessions-mobility/,109,screenshots/0d8235b0-af48-4085-a9dc-16a5ffcb3b1e.png,3,0,True,0.09174311926605498,81,0.7431192660550459,8,0.07339449541284401,0,0,0,1,0.0091743119266055,TCSessions: Space 2020 Discover the futureofspace with TC Los Angolos Jun 25 savoupto $150 The payments platform for on-demand everything . Learn more Business; Nolboundaries. adyen AdChoices
adjusted_news,https://www.complex.com/music/2020/01/deborah-dugan-sues-recording-academy-over-sexual-harassment-discrimination,112,screenshots/bda766e8-357a-4093-9eb2-7e573660c458.png,3,1,True,0.0803571428571428,89,0.7946428571428571,6,0.0535714285714285,0,0,0,2,0.0178571428571428,Blue 500 CALORIES Apron OR LESS GET $60 OFF
adjusted_news,https://www.cracked.com/article_27022_some-maniac-still-gluing-hats-to-pigeons-heads.html,89,screenshots/e5026813-1d60-4746-ba4e-274b862f7c74.png,3,1,True,0.247191011235955,68,0.7640449438202247,5,0.0561797752808988,0,0,0,5,0.0561797752808988,GET YOUR ABSOLUTE TaxSlayer START FOR FREE BIGGEST REFUND
adjusted_news,https://wset.com/,17,screenshots/583e2d1c-5fc9-4c84-8ea6-ecbaece03e97.png,3,0,True,0.1176470588235294,12,0.7058823529411765,0,0.0,0,0,0,1,0.0588235294117647,Create an audio adin minutes. Youheard right. Spotify Ad Studo
adjusted_news,https://slate.com/,18,screenshots/3ae75ccc-a4c1-4886-879e-39c400f2edcd.png,3,0,True,0.1111111111111111,13,0.7222222222222222,0,0.0,0,0,0,1,0.0555555555555555,ADVERTISEMENT We Vanguard
adjusted_news,https://www.androidheadlines.com/,33,screenshots/4376eb4c-d1b3-47a2-9c62-f365bff24645.png,3,1,True,0.0909090909090909,27,0.8181818181818182,0,0.0,0,0,0,2,0.0606060606060606,Advertisement Squarespace Website Builder Squarespace Open
