,ad_id,name,sample_type,page_type,parent_url,parent_url_len,ad_screenshot,page_screenshot,url_similarity,TLD,TLD_len,NoOfSubDomain,HasObfuscation,ObfRatio,NoOfLettersInURL,letter_ratio_in_url,NoOfDigitsInURL,Digits_ratio_in_url,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,ad_screenshot_text
522,337138,Product,adjusted_news,home,https://www.health.com/,23,screenshots/77bfb3fa-ad71-443f-9e94-91d57ace0d1e.png,external_screenshots/6fde11bc-a50e-477f-9475-272831a37ff5.png,0.0,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
523,386424,Product,adjusted_news,article,https://www.wsmv.com/news/wilson_county/natural-gas-outage-reported-in-mount-juliet-neighborhood/article_d1097274-3c02-11ea-8d4b-a72116dbc9fb.html,146,screenshots/f17b4750-fbfd-4994-9812-45b23c25d4ad.png,external_screenshots/7edc88f4-86dd-44c4-ab88-da31ff3764e9.png,0.0,com,3,1,True,0.3013698630136986,103,0.7054794520547946,20,0.136986301369863,0,0,0,5,0.03424657534246575,True,File not found
524,406114,Product,adjusted_news,article,https://www.newstracklive.com/,30,screenshots/d147110f-a6e0-4a9a-a9e0-70b6ad77b72f.png,external_screenshots/f3787a1c-5f7a-4f7c-b4b9-53dcb69083fe.png,0.0,com,3,1,True,0.1,24,0.8,0,0.0,0,0,0,2,0.06666666666666668,True,File not found
525,409487,Product,adjusted_news,article,https://www.gq-magazine.co.uk/lifestyle/article/ford-puma-review-2020,69,screenshots/c0cc6054-17e3-48b9-a9e7-b182b33e562d.png,external_screenshots/dcd08cf3-a85c-438a-9455-981be9b3dec2.png,0.0,co.uk,5,2,True,0.11594202898550725,52,0.7536231884057971,4,0.05797101449275361,0,0,0,3,0.043478260869565216,True,File not found
526,365129,Product,adjusted_news,home,https://www.macombdaily.com/,28,screenshots/25c034fd-1879-478c-8b79-a84e8f9ffe04.png,external_screenshots/f6466ec3-9ee9-4db1-9a2e-032764e2e088.png,70.18,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
527,365136,Product,adjusted_news,home,https://www.macombdaily.com/,28,screenshots/c6becac5-b481-447f-bc6d-d7d9551a0d5b.png,external_screenshots/f6466ec3-9ee9-4db1-9a2e-032764e2e088.png,46.91,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
528,365155,Product,adjusted_news,home,https://www.macombdaily.com/,28,screenshots/2dd4b837-b2b9-46ce-be11-71b8affc95cb.png,external_screenshots/f6466ec3-9ee9-4db1-9a2e-032764e2e088.png,70.18,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
529,365269,Product,adjusted_news,article,https://www.macombdaily.com/sports/mostert-lifts-ers-to-super-bowl-with---win/article_d15bb98d-54bb-565e-8519-a6e665923070.html,127,screenshots/4be18c0c-319c-4776-a00e-e4042a228de8.png,external_screenshots/d2ae0101-5c0b-4b8f-80f2-5b89fc7fe032.png,26.92,com,3,1,True,0.3464566929133858,81,0.6377952755905512,23,0.1811023622047244,0,0,0,4,0.031496062992125984,True,File not found
530,365283,Product,adjusted_news,article,https://www.macombdaily.com/sports/mostert-lifts-ers-to-super-bowl-with---win/article_d15bb98d-54bb-565e-8519-a6e665923070.html,127,screenshots/afee55a2-ba0f-4a48-adb7-e3b86ac0f0f0.png,external_screenshots/d2ae0101-5c0b-4b8f-80f2-5b89fc7fe032.png,28.21,com,3,1,True,0.3464566929133858,81,0.6377952755905512,23,0.1811023622047244,0,0,0,4,0.031496062992125984,True,File not found
531,365291,Product,adjusted_news,article,https://www.macombdaily.com/sports/mostert-lifts-ers-to-super-bowl-with---win/article_d15bb98d-54bb-565e-8519-a6e665923070.html,127,screenshots/1193c21c-6d3b-4a60-8b50-3c158bf020e3.png,external_screenshots/d2ae0101-5c0b-4b8f-80f2-5b89fc7fe032.png,38.89,com,3,1,True,0.3464566929133858,81,0.6377952755905512,23,0.1811023622047244,0,0,0,4,0.031496062992125984,True,File not found
532,365295,Product,adjusted_news,article,https://www.macombdaily.com/sports/mostert-lifts-ers-to-super-bowl-with---win/article_d15bb98d-54bb-565e-8519-a6e665923070.html,127,screenshots/3cf6a6c1-d62b-43e1-9c04-74e1ac55de7f.png,external_screenshots/d2ae0101-5c0b-4b8f-80f2-5b89fc7fe032.png,26.92,com,3,1,True,0.3464566929133858,81,0.6377952755905512,23,0.1811023622047244,0,0,0,4,0.031496062992125984,True,File not found
533,339147,Product,adjusted_news,home,https://gazette.com/,20,screenshots/4ac9fe62-320e-4421-97f5-967141247825.png,external_screenshots/59d29afc-1e51-4f0c-9feb-2c357387c946.png,0.0,com,3,0,True,0.1,15,0.75,0,0.0,0,0,0,1,0.05,True,File not found
534,394216,Product,adjusted_news,home,https://www.livemint.com/,25,screenshots/101b8915-9ad9-4dc2-9103-46b40bb81002.png,external_screenshots/419086b2-b5ae-4a58-b95d-1589a3a9b125.png,0.0,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
535,434314,Product,adjusted_news,article,https://www.livemint.com/companies/people/sharad-saxena-ht-media-s-executive-director-dies-11580147506669.html,110,screenshots/8693b0cb-5547-48eb-9ad9-78d1a72887b2.png,external_screenshots/599396ba-3fac-467c-a8c0-bfa3142a7fee.png,0.0,com,3,1,True,0.16363636363636366,79,0.7181818181818181,14,0.12727272727272726,0,0,0,3,0.027272727272727268,True,File not found
536,322833,Product,adjusted_news,home,http://www.eatingwell.com/,26,screenshots/2971b26e-41de-404b-ab60-99b662ad8ea2.png,external_screenshots/3e79b6c9-b7f6-4c68-b319-128fbd241488.png,0.0,com,3,1,True,0.1153846153846154,20,0.7692307692307693,0,0.0,0,0,0,2,0.07692307692307693,False,File not found
537,434327,Product,adjusted_news,article,https://www.theledger.com/zz/news/20200127/im-being-raped-weinstein-accuser-details-alleged-assault/1,101,screenshots/c69adcd6-d433-4a60-89f6-2439b00d1275.png,external_screenshots/338278ed-2182-463a-ba64-d085567e9113.png,0.0,com,3,1,True,0.1188118811881188,75,0.7425742574257426,9,0.0891089108910891,0,0,0,2,0.0198019801980198,True,File not found
538,434308,Product,adjusted_news,article,https://www.livemint.com/companies/people/sharad-saxena-ht-media-s-executive-director-dies-11580147506669.html,110,screenshots/2bfc9e84-6d8e-4d72-86c0-e149bfdeb9ca.png,external_screenshots/599396ba-3fac-467c-a8c0-bfa3142a7fee.png,0.0,com,3,1,True,0.16363636363636366,79,0.7181818181818181,14,0.12727272727272726,0,0,0,3,0.027272727272727268,True,File not found
539,394686,Product,adjusted_news,home,https://www.sltrib.com/,23,screenshots/479102be-0e6f-4f9d-bd4a-dd57a3e008d2.png,external_screenshots/91415fd1-fc7c-47f1-b0fc-48df3aa4bc07.png,0.0,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
540,419787,Product,adjusted_news,article,https://www.business-standard.com/article/opinion/the-truth-about-the-trump-economy-120012200023_1.html,103,screenshots/c0924e01-9c1b-4ea2-9688-0896dce97a51.png,external_screenshots/40b3f9c4-433c-4354-bad7-37d79ec4da00.png,0.0,com,3,1,True,0.17475728155339804,73,0.7087378640776699,13,0.1262135922330097,0,0,0,4,0.03883495145631068,True,File not found
541,321008,Product,adjusted_news,home,https://www.deccanherald.com/,29,screenshots/f3f47ab6-c914-42f7-bdac-f644dd2b9084.png,external_screenshots/c660f9ff-f9cc-47f7-9ed0-72e4dfb30be1.png,66.67,com,3,1,True,0.10344827586206896,23,0.7931034482758621,0,0.0,0,0,0,2,0.06896551724137931,True,File not found
542,401698,Product,adjusted_news,article,https://www.stripes.com/news/veterans/fda-expands-access-to-ecstasy-drug-for-ptsd-therapy-1.615675,98,screenshots/d05aabff-a3c7-4b7b-a1de-20e62e7c9bf2.png,external_screenshots/4de4904d-e63e-497d-b7b3-4fe423c9ae10.png,0.0,com,3,1,True,0.11224489795918367,73,0.7448979591836735,7,0.07142857142857142,0,0,0,3,0.030612244897959183,True,File not found
543,412016,Product,adjusted_news,article,https://www.burlingtonfreepress.com/story/news/local/2020/01/16/vermont-snow-totals-heres-how-much-weve-seen-so-far/4487029002/,127,screenshots/a7b4ac7f-83d6-4054-b96d-844bef49f27e.png,external_screenshots/837481a3-48cc-416c-9b3f-faba9a4d5b72.png,0.0,com,3,1,True,0.16535433070866146,86,0.6771653543307087,18,0.14173228346456693,0,0,0,2,0.015748031496062992,True,File not found
544,420617,Product,adjusted_news,article,https://movieweb.com/uncut-gems-release-date-dvd-bluray-digital/,64,screenshots/b58a5181-f2bb-4877-92b7-e9d77d6248c6.png,external_screenshots/4fed001d-c018-484e-a7e8-9bf3ca6faba3.png,0.0,com,3,0,True,0.03125,52,0.8125,0,0.0,0,0,0,1,0.015625,True,File not found
545,365297,Product,adjusted_news,article,https://www.macombdaily.com/sports/mostert-lifts-ers-to-super-bowl-with---win/article_d15bb98d-54bb-565e-8519-a6e665923070.html,127,screenshots/a47467de-546c-44e3-bfe7-faca518b7700.png,external_screenshots/d2ae0101-5c0b-4b8f-80f2-5b89fc7fe032.png,0.0,com,3,1,True,0.3464566929133858,81,0.6377952755905512,23,0.1811023622047244,0,0,0,4,0.031496062992125984,True,File not found
546,321645,Product,adjusted_news,home,https://www.mensjournal.com/,28,screenshots/9703bd17-7206-49bc-856d-d61beab4143c.png,external_screenshots/71b0dc8b-fa40-42ac-ad4c-99f580ee830c.png,73.68,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
547,409377,Product,adjusted_news,article,https://www.gq-magazine.co.uk/lifestyle/article/ford-puma-review-2020,69,screenshots/bd6023d3-6fa7-4fb3-af8d-c92320c25a0c.png,external_screenshots/dcd08cf3-a85c-438a-9455-981be9b3dec2.png,0.0,co.uk,5,2,True,0.11594202898550725,52,0.7536231884057971,4,0.05797101449275361,0,0,0,3,0.043478260869565216,True,File not found
548,434305,Product,adjusted_news,article,https://bdnews24.com/politics/2020/01/28/radwan-mujib-visits-dhaka-north-mayor-candidate-atiqul,95,screenshots/4c179d5c-2947-4e58-a65b-ba10a81d2e04.png,external_screenshots/b0faf0d3-71ba-445d-94ab-1c400b23b282.png,0.0,com,3,0,True,0.18947368421052632,69,0.7263157894736842,10,0.10526315789473684,0,0,0,1,0.010526315789473684,True,File not found
549,346871,Product,adjusted_news,home,https://www.foxbusiness.com/,28,screenshots/9f4afa16-d571-4b89-b700-cf88ff326395.png,external_screenshots/aea4ef82-edee-49c7-9370-0ce58d013931.png,0.0,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
550,350869,Product,adjusted_news,home,https://www.fox13news.com/,26,screenshots/035216b5-d96d-4508-bf7f-62a7b83098c1.png,external_screenshots/b42986a1-eb2d-4be7-8ecc-94b9dfb2eb11.png,0.0,com,3,1,True,0.4615384615384616,18,0.6923076923076923,2,0.07692307692307693,0,0,0,2,0.07692307692307693,True,File not found
551,427140,Product,adjusted_news,article,https://www.androidheadlines.com/2020/01/samsung-galaxy-s20-series-to-become-available-on-march-13-report.html,110,screenshots/66922244-8482-49d3-9ed2-610daf2527a5.png,external_screenshots/755b91af-50fd-461e-95c3-b5a06d64d298.png,0.0,com,3,1,True,0.13636363636363635,81,0.7363636363636363,10,0.09090909090909093,0,0,0,3,0.027272727272727268,True,File not found
552,339226,Product,adjusted_news,home,https://gazette.com/,20,screenshots/68fa01d0-d2bb-4d77-9a8b-fd9ef58c7597.png,external_screenshots/59d29afc-1e51-4f0c-9feb-2c357387c946.png,0.0,com,3,0,True,0.1,15,0.75,0,0.0,0,0,0,1,0.05,True,File not found
553,339239,Product,adjusted_news,home,https://gazette.com/,20,screenshots/5cadbeb2-fc1a-48be-8aac-524b1816782e.png,external_screenshots/59d29afc-1e51-4f0c-9feb-2c357387c946.png,0.0,com,3,0,True,0.1,15,0.75,0,0.0,0,0,0,1,0.05,True,File not found
554,412447,Product,adjusted_news,article,https://hbr.org/2020/01/the-x-factor-of-great-corporate-cultures,64,screenshots/72a79690-474a-4837-87f4-4dc67af7885b.png,external_screenshots/b9b9f766-9288-41fb-84db-09250e363d75.png,0.0,org,3,0,True,0.125,45,0.703125,6,0.09375,0,0,0,1,0.015625,True,File not found
555,321186,Product,adjusted_news,home,https://www.sportingnews.com/,29,screenshots/fa810bb0-8283-4f85-ab2c-1192b23203b2.png,external_screenshots/211c0f94-fd0f-4048-aa68-021ecfa0d529.png,0.0,com,3,1,True,0.10344827586206896,23,0.7931034482758621,0,0.0,0,0,0,2,0.06896551724137931,True,File not found
556,370031,Product,adjusted_news,article,https://www.wkbn.com/news/local-news/semi-crash-blocks-portion-of-route-11-in-gustavus-twp/,91,screenshots/d62e2894-2c64-4b57-9ae2-4e0aabf47a8d.png,external_screenshots/a0315f50-a14e-4287-81ed-37cfaa79fd02.png,0.0,com,3,1,True,0.054945054945054944,70,0.7692307692307693,2,0.02197802197802198,0,0,0,2,0.02197802197802198,True,File not found
557,394287,Product,adjusted_news,home,https://www.destructoid.com/,28,screenshots/e81729a7-4f85-4d35-b2c3-808a5109ee67.png,external_screenshots/8c710169-1b22-4e6e-a387-b8e5cd7e7db4.png,0.0,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
558,295413,Product,adjusted_news,home,https://www.business-standard.com/,34,screenshots/2428b22a-9b6c-46ca-adb2-41cab2e21020.png,external_screenshots/b74f04aa-042e-4efb-a000-8bfa46b198bf.png,0.0,com,3,1,True,0.08823529411764706,27,0.7941176470588235,0,0.0,0,0,0,2,0.05882352941176471,True,File not found
559,418964,Product,adjusted_news,article,https://www.greenbaypressgazette.com/news/,42,screenshots/37bb1f73-d844-4b14-81dd-d3d43da56b25.png,external_screenshots/fc047820-1a98-4c04-b192-9f623c05145e.png,29.55,com,3,1,True,0.07142857142857142,35,0.8333333333333334,0,0.0,0,0,0,2,0.047619047619047616,True,File not found
560,373032,Product,adjusted_news,article,https://www.kiplinger.com/article/retirement/T038-C032-S014-bad-timing-may-be-your-biggest-retirement-mistake.html,114,screenshots/db591752-1af2-4f40-9de5-3a6a7a4d1d08.png,external_screenshots/1f8de41a-4d58-478b-a58a-efdf43492a74.png,0.0,com,3,1,True,0.14035087719298245,86,0.7543859649122807,9,0.07894736842105263,0,0,0,3,0.02631578947368421,True,File not found
561,329508,Product,adjusted_news,home,https://www.thecarconnection.com/,33,screenshots/64aadfa2-ce3d-4a26-a965-216aa2bdd7c7.png,external_screenshots/912e3643-b3af-44a6-b88f-f7be80410c6b.png,0.0,com,3,1,True,0.09090909090909093,27,0.8181818181818182,0,0.0,0,0,0,2,0.060606060606060615,True,File not found
562,373143,Product,adjusted_news,article,https://www.kiplinger.com/article/retirement/T038-C032-S014-bad-timing-may-be-your-biggest-retirement-mistake.html,114,screenshots/6eb6abaa-5cb9-4ffa-a70b-34829e39fdc1.png,external_screenshots/1f8de41a-4d58-478b-a58a-efdf43492a74.png,0.0,com,3,1,True,0.14035087719298245,86,0.7543859649122807,9,0.07894736842105263,0,0,0,3,0.02631578947368421,True,File not found
563,386450,Product,adjusted_news,article,https://www.wsmv.com/news/wilson_county/natural-gas-outage-reported-in-mount-juliet-neighborhood/article_d1097274-3c02-11ea-8d4b-a72116dbc9fb.html,146,screenshots/e4ec9539-57b7-4183-98a7-4fd169cc73ef.png,external_screenshots/7edc88f4-86dd-44c4-ab88-da31ff3764e9.png,0.0,com,3,1,True,0.3013698630136986,103,0.7054794520547946,20,0.136986301369863,0,0,0,5,0.03424657534246575,True,File not found
564,419758,Product,adjusted_news,article,https://www.business-standard.com/article/opinion/the-truth-about-the-trump-economy-120012200023_1.html,103,screenshots/fe10607f-3c83-462a-babb-7f203b3e22e3.png,external_screenshots/40b3f9c4-433c-4354-bad7-37d79ec4da00.png,35.48,com,3,1,True,0.17475728155339804,73,0.7087378640776699,13,0.1262135922330097,0,0,0,4,0.03883495145631068,True,File not found
565,409446,Product,adjusted_news,article,https://www.gq-magazine.co.uk/lifestyle/article/ford-puma-review-2020,69,screenshots/cc346f7c-d90b-4294-9c0c-0f864afeaa0e.png,external_screenshots/dcd08cf3-a85c-438a-9455-981be9b3dec2.png,0.0,co.uk,5,2,True,0.11594202898550725,52,0.7536231884057971,4,0.05797101449275361,0,0,0,3,0.043478260869565216,True,File not found
566,401923,Product,adjusted_news,article,https://www.foxbusiness.com/category/money,42,screenshots/2ab93d1e-d12d-41fe-bb2c-d0e5709d67e1.png,external_screenshots/7f9c82fa-2c11-4141-a41a-2c9f1420c5fb.png,32.43,com,3,1,True,0.07142857142857142,35,0.8333333333333334,0,0.0,0,0,0,2,0.047619047619047616,True,File not found
567,419763,Product,adjusted_news,article,https://www.business-standard.com/article/opinion/the-truth-about-the-trump-economy-120012200023_1.html,103,screenshots/304f1c55-cc2a-4280-a1e0-d94bf1652279.png,external_screenshots/40b3f9c4-433c-4354-bad7-37d79ec4da00.png,52.78,com,3,1,True,0.17475728155339804,73,0.7087378640776699,13,0.1262135922330097,0,0,0,4,0.03883495145631068,True,File not found
568,419780,Product,adjusted_news,article,https://www.business-standard.com/article/opinion/the-truth-about-the-trump-economy-120012200023_1.html,103,screenshots/6ec46447-1193-4785-a9ef-9217879b6430.png,external_screenshots/40b3f9c4-433c-4354-bad7-37d79ec4da00.png,41.46,com,3,1,True,0.17475728155339804,73,0.7087378640776699,13,0.1262135922330097,0,0,0,4,0.03883495145631068,True,File not found
569,419922,Product,adjusted_news,article,https://www.business-standard.com/article/opinion/the-truth-about-the-trump-economy-120012200023_1.html,103,screenshots/8654ac8a-ec0f-4372-8f85-29c137a81574.png,external_screenshots/40b3f9c4-433c-4354-bad7-37d79ec4da00.png,26.01,com,3,1,True,0.17475728155339804,73,0.7087378640776699,13,0.1262135922330097,0,0,0,4,0.03883495145631068,True,File not found
570,337394,Product,adjusted_news,home,https://www.itworld.com/,24,screenshots/c8781350-4ea6-4456-bee7-ec83643d9fee.png,external_screenshots/4d133efc-5c76-452e-b940-bf3a1ad417b6.png,0.0,com,3,1,True,0.125,18,0.75,0,0.0,0,0,0,2,0.08333333333333333,True,File not found
571,401923,Product,adjusted_news,article,https://www.foxbusiness.com/category/money,42,screenshots/2ab93d1e-d12d-41fe-bb2c-d0e5709d67e1.png,external_screenshots/7f9c82fa-2c11-4141-a41a-2c9f1420c5fb.png,32.43,com,3,1,True,0.07142857142857142,35,0.8333333333333334,0,0.0,0,0,0,2,0.047619047619047616,True,File not found
572,374388,Product,adjusted_news,article,https://www.yogajournal.com/lifestyle/free-fall,47,screenshots/8a8cf4a1-4d73-446e-b0f1-a4dd7a6dc176.png,external_screenshots/7d1df12b-d60a-4cf6-94c4-ddb6e1edded9.png,0.0,com,3,1,True,0.06382978723404255,39,0.8297872340425532,0,0.0,0,0,0,2,0.0425531914893617,True,File not found
573,318443,Product,adjusted_news,home,https://wset.com/,17,screenshots/b81b9b4d-9957-4713-8f6d-a365f9bf3bf6.png,external_screenshots/7fbf1a97-9d97-40ee-a6a8-2f5a6fd16360.png,0.0,com,3,0,True,0.1176470588235294,12,0.7058823529411765,0,0.0,0,0,0,1,0.05882352941176471,True,File not found
574,369866,Product,adjusted_news,home,https://www.wkbn.com/,21,screenshots/349b6961-bbaa-40e8-9952-ee21880c6e33.png,external_screenshots/4b737426-e897-411a-97af-010a303a39ab.png,67.92,com,3,1,True,0.14285714285714285,15,0.7142857142857143,0,0.0,0,0,0,2,0.09523809523809523,True,File not found
575,369888,Product,adjusted_news,home,https://www.wkbn.com/,21,screenshots/11cacff1-c7d0-4075-93ec-ebafe76c7972.png,external_screenshots/4b737426-e897-411a-97af-010a303a39ab.png,67.92,com,3,1,True,0.14285714285714285,15,0.7142857142857143,0,0.0,0,0,0,2,0.09523809523809523,True,File not found
576,369905,Product,adjusted_news,home,https://www.wkbn.com/,21,screenshots/d5f24fc5-14d7-473f-8751-8d1c674b6955.png,external_screenshots/4b737426-e897-411a-97af-010a303a39ab.png,67.92,com,3,1,True,0.14285714285714285,15,0.7142857142857143,0,0.0,0,0,0,2,0.09523809523809523,True,File not found
577,369922,Product,adjusted_news,home,https://www.wkbn.com/,21,screenshots/4b7ea09e-c1fa-4816-aa48-e8fa63e168e9.png,external_screenshots/4b737426-e897-411a-97af-010a303a39ab.png,67.92,com,3,1,True,0.14285714285714285,15,0.7142857142857143,0,0.0,0,0,0,2,0.09523809523809523,True,File not found
578,369929,Product,adjusted_news,home,https://www.wkbn.com/,21,screenshots/ceb69cbb-c6fd-40a5-893f-dbf3833e5471.png,external_screenshots/4b737426-e897-411a-97af-010a303a39ab.png,67.92,com,3,1,True,0.14285714285714285,15,0.7142857142857143,0,0.0,0,0,0,2,0.09523809523809523,True,File not found
579,369950,Product,adjusted_news,article,https://www.wkbn.com/news/local-news/semi-crash-blocks-portion-of-route-11-in-gustavus-twp/,91,screenshots/c174aa31-8480-4124-8c82-de908fa81e20.png,external_screenshots/a0315f50-a14e-4287-81ed-37cfaa79fd02.png,38.71,com,3,1,True,0.054945054945054944,70,0.7692307692307693,2,0.02197802197802198,0,0,0,2,0.02197802197802198,True,File not found
580,434287,Product,adjusted_news,article,https://bdnews24.com/politics/2020/01/28/radwan-mujib-visits-dhaka-north-mayor-candidate-atiqul,95,screenshots/deb6651e-4ea8-476f-ad7e-7412b5b9f316.png,external_screenshots/b0faf0d3-71ba-445d-94ab-1c400b23b282.png,0.0,com,3,0,True,0.18947368421052632,69,0.7263157894736842,10,0.10526315789473684,0,0,0,1,0.010526315789473684,True,File not found
581,388514,Product,adjusted_news,article,https://www.motortrend.com/news/1976-nissan-fairlady-240z/,58,screenshots/d35ff3b7-516c-438f-9b2d-89b5a98699a8.png,external_screenshots/203eafeb-3891-41d0-9dc1-9f6fb4f27304.png,0.0,com,3,1,True,0.1896551724137931,40,0.6896551724137931,7,0.1206896551724138,0,0,0,2,0.03448275862068965,True,File not found
582,350846,Product,adjusted_news,home,https://www.fox13news.com/,26,screenshots/8ae19fa0-3285-4c46-b9b7-7e35c91b200c.png,external_screenshots/b42986a1-eb2d-4be7-8ecc-94b9dfb2eb11.png,11.28,com,3,1,True,0.4615384615384616,18,0.6923076923076923,2,0.07692307692307693,0,0,0,2,0.07692307692307693,True,File not found
583,305085,Product,adjusted_news,article,https://techcrunch.com/2020/01/16/trucks-vc-general-partner-reilly-brennan-is-coming-to-tc-sessions-mobility/,109,screenshots/fa2f7776-ccaf-4de8-9634-44b9c797c0d5.png,external_screenshots/ee1bbd71-0a48-409e-8654-d53d87018dfd.png,0.0,com,3,0,True,0.09174311926605504,81,0.7431192660550459,8,0.07339449541284404,0,0,0,1,0.009174311926605505,True,File not found
584,364980,Product,adjusted_news,home,http://bdnews24.com/,20,screenshots/4b5095da-c21b-4523-91a7-6d424d1ff2c2.png,external_screenshots/2ef11a12-b759-411c-b796-38ecaa74d694.png,0.0,com,3,0,True,0.5,13,0.65,2,0.1,0,0,0,1,0.05,False,File not found
585,327519,Product,adjusted_news,article,https://www.thesun.co.uk/sport/football/10725576/watford-tottenham-live-stream-free-tv-channel-kick-off-time-team-news-premier-league/,134,screenshots/c1a5e646-1e4b-48cc-9320-d09f2fb53c17.png,external_screenshots/7fec716f-5ce6-489b-a955-a8ddb41a4c1c.png,0.0,co.uk,5,2,True,0.08955223880597014,102,0.7611940298507462,8,0.059701492537313425,0,0,0,3,0.022388059701492536,True,File not found
586,324302,Product,adjusted_news,home,https://www.wishtv.com/,23,screenshots/05900845-eea5-47c1-8283-c13a947845e7.png,external_screenshots/eaccbb65-946c-43c7-b757-ed47d34704b0.png,32.0,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
587,324306,Product,adjusted_news,home,https://www.wishtv.com/,23,screenshots/6c2451ac-2509-4e0a-8f2c-4a55919f2242.png,external_screenshots/eaccbb65-946c-43c7-b757-ed47d34704b0.png,18.52,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
588,324311,Product,adjusted_news,home,https://www.wishtv.com/,23,screenshots/4a785a22-da61-4b6f-a57f-3c329531705c.png,external_screenshots/eaccbb65-946c-43c7-b757-ed47d34704b0.png,18.35,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
589,324315,Product,adjusted_news,home,https://www.wishtv.com/,23,screenshots/84b7b663-e76b-432a-b535-9a8187389fcd.png,external_screenshots/eaccbb65-946c-43c7-b757-ed47d34704b0.png,33.04,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
590,324326,Product,adjusted_news,home,https://www.wishtv.com/,23,screenshots/c7a77146-84e2-459a-a376-bd254243ea82.png,external_screenshots/eaccbb65-946c-43c7-b757-ed47d34704b0.png,33.04,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
591,324333,Product,adjusted_news,home,https://www.wishtv.com/,23,screenshots/8096c913-b919-4d64-8c9c-6d73fcf67733.png,external_screenshots/eaccbb65-946c-43c7-b757-ed47d34704b0.png,23.94,com,3,1,True,0.13043478260869565,17,0.7391304347826086,0,0.0,0,0,0,2,0.08695652173913042,True,File not found
592,324338,Product,adjusted_news,article,https://www.wishtv.com/sports/the-zone-january-17-2020/,55,screenshots/8f17c42a-d37b-488a-acb8-ce510e466d33.png,external_screenshots/14d5b3ee-dd37-4125-8f55-fe95b497d0b0.png,32.18,com,3,1,True,0.16363636363636366,37,0.6727272727272727,6,0.10909090909090907,0,0,0,2,0.03636363636363636,True,File not found
593,324344,Product,adjusted_news,article,https://www.wishtv.com/sports/the-zone-january-17-2020/,55,screenshots/2b2c9914-e5e3-4af2-a98d-e9081c29dcaf.png,external_screenshots/14d5b3ee-dd37-4125-8f55-fe95b497d0b0.png,30.4,com,3,1,True,0.16363636363636366,37,0.6727272727272727,6,0.10909090909090907,0,0,0,2,0.03636363636363636,True,File not found
594,324347,Product,adjusted_news,article,https://www.wishtv.com/sports/the-zone-january-17-2020/,55,screenshots/bc7035b0-f44f-4cc4-baf7-f046e9705385.png,external_screenshots/14d5b3ee-dd37-4125-8f55-fe95b497d0b0.png,40.0,com,3,1,True,0.16363636363636366,37,0.6727272727272727,6,0.10909090909090907,0,0,0,2,0.03636363636363636,True,File not found
595,387125,Product,adjusted_news,article,https://www.timeshighereducation.com/author/anna-mckie,54,screenshots/843770d4-b0f2-421d-9759-cd772ac110c8.png,external_screenshots/6ccc2898-4550-4ba9-aa67-b2c5efe70846.png,0.0,com,3,1,True,0.05555555555555555,46,0.8518518518518519,0,0.0,0,0,0,2,0.037037037037037035,True,File not found
596,329454,Product,adjusted_news,home,https://www.stripes.com/,24,screenshots/6235a387-b40d-464c-a6b7-fb25234199fd.png,external_screenshots/9bd63921-6d8c-4096-a5f1-4b3efd96db86.png,0.0,com,3,1,True,0.125,18,0.75,0,0.0,0,0,0,2,0.08333333333333333,True,File not found
597,316123,Product,adjusted_news,home,https://www.pilotonline.com/,28,screenshots/722c3ef7-21c5-42b5-abe9-797cbf5e7ede.png,external_screenshots/7eaa0f2a-fb0b-4ec8-be8c-698a102b0b47.png,0.0,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,True,File not found
